44.8134    , 8.8875     , 79.4389    , 2937.0080  ,74.5000    , 1          ,74.3030   , 1         ✓
28.0730    , 21.6488    , 5.5899     , 13.9687    ,40.0000    , 0          ,26.4220   , 0         ✓
94.2269    , 13.0308    , 4.0344     , 905.4825   ,10.6575    , 0          ,9.8441    , 0         ✓
0.6389     , 12.4217    , 43.6100    , 553.4100   ,40.0000    , 0          ,44.1425   , 0         ✓
71.4935    , 18.2885    , 18.8505    , 1799.7808  ,40.0000    , 0          ,40.0614   , 0         ✓
98.7950    , 34.8105    , 51.4113    , 1103.4647  ,36.8476    , 0          ,42.0009   , 0         ✓
9.1776     , 28.8021    , 0.1303     , 3782.0114  ,74.5000    , 1          ,73.1759   , 1         ✓
84.3688    , 6.0222     , 42.1041    , 3777.5737  ,40.0000    , 0          ,39.8829   , 0         ✓
1.1227     , 0.2381     , 46.3564    , 2362.1193  ,74.5000    , 1          ,73.7300   , 1         ✓
80.6037    , 12.4153    , 56.8048    , 2011.8926  ,40.0000    , 0          ,40.0232   , 0         ✓
36.8589    , 39.6578    , 25.5559    , 61.3786    ,45.7932    , 0          ,51.4613   , 0         ✓
76.4641    , 27.8284    , 9.8818     , 992.7411   ,10.4752    , 0          ,8.5794    , 0         ✓
7.8319     , 19.6742    , 69.0216    , 2391.5566  ,89.4049    , 1          ,85.6412   , 1         ✓
45.9051    , 8.0173     , 65.3655    , 3991.5133  ,55.4291    , 0          ,52.8352   , 0         ✓
28.5180    , 24.5849    , 77.5382    , 3883.9992  ,94.2822    , 1          ,94.5080   , 1         ✓
97.2647    , 24.6812    , 62.8025    , 468.1722   ,31.4561    , 0          ,18.2216   , 0         ✓
77.5088    , 23.5366    , 9.7339     , 2106.3684  ,40.0000    , 0          ,40.0298   , 0         ✓
93.1160    , 21.5669    , 90.0861    , 3369.0909  ,74.5000    , 1          ,74.6829   , 1         ✓
63.7853    , 15.6257    , 17.5206    , 151.7307   ,10.4277    , 0          ,10.7813   , 0         ✓
44.7963    , 17.1030    , 40.0598    , 2144.0996  ,40.0000    , 0          ,40.1824   , 0         ✓
32.1209    , 28.8393    , 5.2189     , 1005.1818  ,30.7007    , 0          ,30.8869   , 0         ✓
8.1250     , 28.8057    , 65.9965    , 2230.3582  ,80.8953    , 1          ,82.2466   , 1         ✓
30.5409    , 28.6427    , 19.2753    , 3904.7470  ,66.0153    , 0          ,69.4385   , 0         ✓
47.6352    , 15.5333    , 52.1074    , 266.1732   ,11.2482    , 0          ,11.1620   , 0         ✓
63.1966    , 10.1619    , 51.1293    , 1527.6196  ,40.0000    , 0          ,39.4688   , 0         ✓
97.9837    , 32.8266    , 30.0950    , 510.4957   ,31.5985    , 0          ,29.2888   , 0         ✓
30.8372    , 29.3140    , 8.7276     , 45.2158    ,36.1635    , 0          ,27.5037   , 0         ✓
25.2224    , 33.9376    , 83.5793    , 3024.8303  ,94.3614    , 1          ,93.9111   , 1         ✓
49.7554    , 8.3942     , 36.2935    , 71.4080    ,10.0750    , 0          ,9.0157    , 0         ✓
4.6897     , 6.5512     , 96.6118    , 3480.6859  ,94.1678    , 1          ,94.2667   , 1         ✓
16.7689    , 19.3604    , 71.6449    , 1033.3630  ,74.5000    , 1          ,78.1529   , 1         ✓
38.1899    , 15.0067    , 49.5460    , 562.2878   ,15.2532    , 0          ,14.0140   , 0         ✓
62.5795    , 35.2419    , 9.9597     , 3095.2551  ,74.5000    , 1          ,71.3442   , 1         ✓
12.5542    , 35.9579    , 31.7947    , 1523.2794  ,94.4848    , 1          ,93.7666   , 1         ✓
81.4013    , 18.4052    , 33.1500    , 2061.4026  ,40.0000    , 0          ,40.0556   , 0         ✓
39.2566    , 33.9667    , 60.5084    , 854.6331   ,38.9838    , 0          ,36.8007   , 0         ✓
53.7409    , 26.2656    , 46.9626    , 2485.4701  ,40.0000    , 0          ,39.9743   , 0         ✓
2.0594     , 6.4317     , 97.5511    , 1795.2400  ,94.1216    , 1          ,93.2012   , 1         ✓
60.1581    , 28.7810    , 82.6813    , 1346.5722  ,40.0000    , 0          ,47.5468   , 0         ✓
85.3413    , 13.2948    , 85.9772    , 368.3038   ,40.0000    , 0          ,40.0319   , 0         ✓
18.8655    , 29.2624    , 52.7235    , 3030.0261  ,74.5000    , 1          ,73.9887   , 1         ✓
62.9504    , 22.1981    , 20.8967    , 601.3828   ,10.6815    , 0          ,9.1227    , 0         ✓
65.6612    , 2.1602     , 45.4210    , 3720.6957  ,40.0000    , 0          ,39.8685   , 0         ✓
64.0884    , 37.6117    , 80.2509    , 3505.0099  ,94.4848    , 1          ,96.1859   , 1         ✓
97.4603    , 22.0802    , 35.2806    , 1840.5376  ,40.0000    , 0          ,40.1266   , 0         ✓
47.5146    , 18.9113    , 45.7176    , 799.2011   ,10.0750    , 0          ,7.6695    , 0         ✓
42.9794    , 20.8240    , 58.8411    , 2141.5521  ,40.0000    , 0          ,40.9541   , 0         ✓
87.9762    , 29.7302    , 70.2692    , 3025.3157  ,74.5000    , 1          ,69.5387   , 0         x
93.2749    , 17.8821    , 50.0937    , 2415.2207  ,40.0000    , 0          ,40.0438   , 0         ✓
31.3126    , 18.4333    , 86.6162    , 350.0932   ,57.7993    , 0          ,59.7440   , 0         ✓
43.4008    , 6.3806     , 84.5841    , 2121.8694  ,74.5000    , 1          ,74.6238   , 1         ✓
63.2511    , 10.2905    , 25.8922    , 1897.7893  ,40.0000    , 0          ,40.0051   , 0         ✓
39.4169    , 4.1582     , 38.2640    , 3201.6295  ,40.7651    , 0          ,40.9052   , 0         ✓
54.3362    , 14.2885    , 81.0799    , 3290.6656  ,74.5000    , 1          ,74.3450   , 1         ✓
39.9732    , 37.1737    , 45.9337    , 873.4063   ,40.0360    , 0          ,42.0489   , 0         ✓
45.2209    , 14.1574    , 64.3305    , 3774.7620  ,52.1569    , 0          ,48.5909   , 0         ✓
67.7740    , 21.9086    , 63.6467    , 2882.5006  ,50.2767    , 0          ,47.9740   , 0         ✓
77.2015    , 39.9811    , 33.0701    , 924.0309   ,40.0000    , 0          ,43.8746   , 0         ✓
80.9625    , 1.0615     , 53.1930    , 877.2533   ,10.0750    , 0          ,9.1144    , 0         ✓
29.4370    , 32.7178    , 14.5957    , 2357.5291  ,79.7972    , 1          ,80.4071   , 1         ✓
84.4831    , 12.7707    , 65.2315    , 1382.7864  ,31.2251    , 0          ,37.8261   , 0         ✓
42.5528    , 23.9993    , 56.2073    , 227.0937   ,10.9623    , 0          ,11.5660   , 0         ✓
58.7960    , 39.1730    , 33.8822    , 2922.2062  ,74.5000    , 1          ,76.5838   , 1         ✓
88.8775    , 11.8768    , 31.9769    , 3644.8036  ,40.0000    , 0          ,39.9292   , 0         ✓
82.7777    , 19.4371    , 90.6378    , 3384.1689  ,74.5000    , 1          ,74.5737   , 1         ✓
5.7649     , 12.6301    , 76.5721    , 3765.0141  ,94.4848    , 1          ,94.9542   , 1         ✓
31.3065    , 22.1000    , 11.3698    , 1246.6795  ,34.1096    , 0          ,35.0730   , 0         ✓
80.1254    , 22.8501    , 45.9306    , 3339.6532  ,40.0000    , 0          ,39.9435   , 0         ✓
12.5804    , 25.2242    , 24.5505    , 2759.1092  ,74.5000    , 1          ,73.5616   , 1         ✓
62.9552    , 13.4996    , 84.2803    , 407.5458   ,40.0000    , 0          ,40.2573   , 0         ✓
38.2038    , 19.2350    , 36.8597    , 962.5029   ,15.2201    , 0          ,17.0921   , 0         ✓
86.8064    , 3.3003     , 31.9999    , 1254.5687  ,10.3217    , 0          ,8.4913    , 0         ✓
69.9980    , 27.0485    , 8.5161     , 3910.7514  ,40.0000    , 0          ,39.8170   , 0         ✓
0.0702     , 31.5431    , 27.6846    , 1657.1495  ,76.9101    , 1          ,76.0628   , 1         ✓
93.4261    , 20.1361    , 22.2646    , 401.1833   ,10.6188    , 0          ,10.4866   , 0         ✓
44.1950    , 22.0860    , 29.4338    , 3866.6285  ,40.0000    , 0          ,39.9714   , 0         ✓
14.0292    , 24.9648    , 36.6667    , 625.3044   ,40.0000    , 0          ,37.0498   , 0         ✓
92.9205    , 28.3950    , 96.9646    , 3350.5333  ,74.5000    , 1          ,74.6626   , 1         ✓
63.4746    , 9.2693     , 4.7238     , 2858.6245  ,40.0000    , 0          ,39.9405   , 0         ✓
42.3497    , 3.7686     , 47.1963    , 586.3824   ,10.0750    , 0          ,14.0678   , 0         ✓
78.5677    , 13.5480    , 64.5821    , 207.1570   ,31.0027    , 0          ,27.3699   , 0         ✓
25.4837    , 19.8532    , 77.8683    , 3302.9404  ,94.3551    , 1          ,94.6326   , 1         ✓
12.4134    , 2.1224     , 81.0279    , 3644.0826  ,94.4848    , 1          ,94.5841   , 1         ✓
50.9135    , 39.1541    , 55.8336    , 1575.7874  ,74.5000    , 1          ,79.9193   , 1         ✓
48.5726    , 35.2492    , 77.8720    , 3049.1735  ,94.4848    , 1          ,93.4921   , 1         ✓
21.6834    , 17.5978    , 29.4690    , 224.2336   ,40.0000    , 0          ,42.5865   , 0         ✓
87.2932    , 14.6690    , 73.9492    , 511.2230   ,40.0000    , 0          ,37.7403   , 0         ✓
62.5406    , 39.8179    , 27.3217    , 42.2769    ,40.0000    , 0          ,44.8924   , 0         ✓
15.1690    , 7.3065     , 97.4172    , 2178.6281  ,94.1282    , 1          ,94.5416   , 1         ✓
0.3188     , 8.9117     , 54.0514    , 2420.8146  ,74.5000    , 1          ,73.7843   , 1         ✓
64.9252    , 22.1249    , 37.8103    , 1341.8352  ,10.7286    , 0          ,10.0086   , 0         ✓
29.0439    , 35.1638    , 55.2249    , 850.3229   ,74.5000    , 1          ,65.3416   , 0         x
62.6117    , 37.6075    , 4.2268     , 464.1693   ,40.0000    , 0          ,45.1910   , 0         ✓
47.6879    , 26.5506    , 33.6855    , 2440.1191  ,40.0000    , 0          ,39.9089   , 0         ✓
23.9197    , 11.8424    , 90.4995    , 3536.5012  ,94.3924    , 1          ,94.7436   , 1         ✓
11.0428    , 1.6445     , 76.4127    , 337.7937   ,74.5000    , 1          ,75.6069   , 1         ✓
36.1422    , 9.0478     , 68.8656    , 460.2685   ,43.4229    , 0          ,44.3743   , 0         ✓
76.1355    , 15.1503    , 74.9284    , 1492.9916  ,73.0074    , 1          ,66.0367   , 0         x
91.6753    , 19.2019    , 84.8782    , 3237.4425  ,74.5000    , 1          ,74.6634   , 1         ✓
72.2143    , 28.9171    , 2.2246     , 3963.3889  ,40.0000    , 0          ,40.0576   , 0         ✓
8.9172     , 33.6273    , 57.6329    , 2805.2593  ,83.6021    , 1          ,81.5301   , 1         ✓
34.8744    , 11.8578    , 38.5739    , 1219.4465  ,21.7130    , 0          ,25.6221   , 0         ✓
34.9255    , 12.5433    , 83.8261    , 2368.5138  ,76.0293    , 1          ,76.4395   , 1         ✓
71.6945    , 15.4289    , 42.3775    , 85.3248    ,10.0750    , 0          ,10.1982   , 0         ✓
64.8712    , 36.3172    , 24.8613    , 781.2372   ,40.0000    , 0          ,43.3117   , 0         ✓
82.7457    , 24.0948    , 97.7656    , 2932.2277  ,74.5000    , 1          ,74.6217   , 1         ✓
25.0747    , 2.0577     , 30.7842    , 3713.3806  ,74.5000    , 1          ,74.0195   , 1         ✓
61.9434    , 26.4018    , 28.8045    , 1426.1662  ,31.8669    , 0          ,17.5898   , 0         ✓
25.5422    , 10.2594    , 98.7697    , 1179.1177  ,74.5000    , 1          ,74.2296   , 1         ✓
59.3597    , 27.2187    , 8.3019     , 3393.3284  ,40.0000    , 0          ,39.7793   , 0         ✓
2.3106     , 21.4721    , 18.5380    , 1670.7069  ,74.5000    , 1          ,73.6472   , 1         ✓
13.1909    , 37.9071    , 67.9921    , 2118.4791  ,94.3901    , 1          ,94.9073   , 1         ✓
97.8994    , 4.8406     , 37.8139    , 1329.9043  ,11.1879    , 0          ,9.1169    , 0         ✓
81.5429    , 2.8244     , 85.6542    , 1859.0019  ,74.5000    , 1          ,74.5594   , 1         ✓
53.8244    , 16.0596    , 33.2205    , 908.3462   ,10.0750    , 0          ,9.9740    , 0         ✓
92.7249    , 21.3630    , 64.3728    , 1103.1853  ,29.3446    , 0          ,21.5176   , 0         ✓
38.7291    , 16.5594    , 60.2853    , 171.2608   ,18.7696    , 0          ,23.1749   , 0         ✓
92.2949    , 8.4890     , 96.7920    , 1154.8881  ,40.0000    , 0          ,40.6897   , 0         ✓
92.1826    , 18.6573    , 56.2176    , 922.8806   ,10.3718    , 0          ,9.9583    , 0         ✓
89.6384    , 23.7723    , 79.1508    , 1200.3775  ,40.0000    , 0          ,40.3325   , 0         ✓
48.9731    , 16.7518    , 17.0573    , 603.7044   ,10.0750    , 0          ,9.6906    , 0         ✓
65.3048    , 24.7730    , 15.7605    , 63.5741    ,10.1360    , 0          ,10.9317   , 0         ✓
54.6216    , 19.4583    , 97.3630    , 1721.7154  ,74.5000    , 1          ,75.3240   , 1         ✓
25.8191    , 23.1331    , 48.3567    , 3769.1645  ,74.5000    , 1          ,74.0230   , 1         ✓
73.5029    , 32.8888    , 60.1487    , 3935.6371  ,56.9370    , 0          ,57.8317   , 0         ✓
99.8394    , 1.9201     , 58.1319    , 1065.5667  ,11.4759    , 0          ,10.5675   , 0         ✓
5.2975     , 11.9243    , 99.7791    , 814.9296   ,74.5000    , 1          ,75.7083   , 1         ✓
74.8013    , 14.8737    , 1.2353     , 981.4006   ,10.0750    , 0          ,9.5681    , 0         ✓
30.2482    , 22.7593    , 86.4183    , 3593.1743  ,89.5913    , 1          ,92.0440   , 1         ✓
25.7602    , 18.1464    , 30.2130    , 3411.8935  ,74.5000    , 1          ,74.1323   , 1         ✓
80.1834    , 29.6920    , 9.2522     , 779.5678   ,10.0750    , 0          ,14.2836   , 0         ✓
35.6920    , 20.9456    , 13.2291    , 2424.1421  ,45.7013    , 0          ,45.2344   , 0         ✓
1.0165     , 36.0503    , 26.5514    , 2189.3745  ,94.3213    , 1          ,93.1246   , 1         ✓
42.4179    , 31.3718    , 15.0037    , 2101.7465  ,47.4906    , 0          ,49.3031   , 0         ✓
58.2316    , 37.7550    , 84.5441    , 3811.5271  ,94.4848    , 1          ,96.2439   , 1         ✓
4.1084     , 18.0697    , 23.7511    , 136.8736   ,40.0000    , 0          ,36.6783   , 0         ✓
67.5165    , 37.8069    , 79.3461    , 2032.6576  ,94.4848    , 1          ,96.9596   , 1         ✓
61.3113    , 37.2213    , 16.8207    , 805.0642   ,40.0000    , 0          ,42.7463   , 0         ✓
75.2133    , 22.5179    , 2.9561     , 939.8655   ,10.7623    , 0          ,8.6990    , 0         ✓
80.2960    , 5.5430     , 27.5398    , 2490.8858  ,40.0000    , 0          ,39.9912   , 0         ✓
36.1425    , 26.3493    , 9.0274     , 3305.6327  ,44.4728    , 0          ,47.0907   , 0         ✓
83.4858    , 38.2056    , 97.8933    , 2112.0521  ,94.1047    , 1          ,97.0449   , 1         ✓
21.0175    , 0.3571     , 59.8526    , 1198.9096  ,40.0000    , 0          ,39.9919   , 0         ✓
51.6840    , 35.2304    , 92.9879    , 960.6790   ,74.5000    , 1          ,73.3239   , 1         ✓
64.3398    , 28.7128    , 85.4331    , 2543.0894  ,74.5000    , 1          ,74.8104   , 1         ✓
1.6795     , 7.6431     , 23.2600    , 1659.8816  ,74.5000    , 1          ,74.5592   , 1         ✓
13.8054    , 26.8422    , 29.6887    , 3122.1775  ,74.5000    , 1          ,73.4842   , 1         ✓
36.7234    , 29.5160    , 46.0156    , 1170.7786  ,18.3100    , 0          ,17.7560   , 0         ✓
33.6871    , 7.5922     , 45.3283    , 2007.6588  ,48.2516    , 0          ,53.4435   , 0         ✓
46.0806    , 36.0771    , 11.0673    , 858.1386   ,40.0000    , 0          ,41.7718   , 0         ✓
92.0481    , 8.4368     , 11.7765    , 2926.3351  ,40.0000    , 0          ,40.0082   , 0         ✓
2.1596     , 19.9014    , 19.2940    , 1109.4556  ,40.0000    , 0          ,37.8105   , 0         ✓
39.2223    , 26.4668    , 11.5645    , 1020.2745  ,12.5374    , 0          ,10.8020   , 0         ✓
52.0397    , 31.7370    , 81.8242    , 3674.0073  ,77.3137    , 1          ,77.5998   , 1         ✓
21.1423    , 22.8644    , 19.6725    , 1045.5020  ,40.0000    , 0          ,39.6696   , 0         ✓
57.8286    , 36.6262    , 96.3619    , 471.4879   ,74.5000    , 1          ,81.6223   , 1         ✓
43.3274    , 25.1499    , 35.9786    , 2766.9514  ,40.0000    , 0          ,39.9429   , 0         ✓
75.8777    , 26.6169    , 29.9583    , 2237.5676  ,40.0000    , 0          ,39.9678   , 0         ✓
90.2749    , 3.1944     , 32.0495    , 3265.2687  ,40.0000    , 0          ,39.9450   , 0         ✓
18.9118    , 11.2675    , 27.6109    , 3918.3906  ,74.5000    , 1          ,73.9249   , 1         ✓
54.7617    , 12.8653    , 13.9165    , 1893.8915  ,40.0000    , 0          ,40.0243   , 0         ✓
26.1615    , 19.3597    , 33.2391    , 1359.0213  ,40.0000    , 0          ,43.2265   , 0         ✓
25.5806    , 27.8489    , 44.5354    , 2811.8896  ,74.5000    , 1          ,74.2482   , 1         ✓
72.1963    , 21.2352    , 92.0886    , 390.1824   ,40.0000    , 0          ,40.7844   , 0         ✓
67.3163    , 10.5033    , 84.2699    , 1763.9956  ,74.5000    , 1          ,74.6205   , 1         ✓
18.0100    , 17.2036    , 91.2364    , 2771.1367  ,94.4267    , 1          ,94.7043   , 1         ✓
65.6400    , 21.9909    , 60.9908    , 2692.5827  ,43.6502    , 0          ,41.5986   , 0         ✓
51.0872    , 12.3544    , 5.4142     , 2495.3350  ,40.0000    , 0          ,39.9630   , 0         ✓
33.4703    , 22.7357    , 54.3017    , 3936.2354  ,50.2967    , 0          ,58.8729   , 0         ✓
44.9209    , 26.0490    , 42.2283    , 1587.5217  ,40.0000    , 0          ,39.8271   , 0         ✓
39.9867    , 36.8975    , 95.5208    , 2650.1778  ,94.2211    , 1          ,94.8428   , 1         ✓
75.6897    , 34.6346    , 41.5103    , 3746.4428  ,70.5581    , 1          ,69.1468   , 0         x
39.8511    , 19.1976    , 48.8349    , 3757.2829  ,40.1990    , 0          ,43.7358   , 0         ✓
51.6817    , 13.2351    , 12.2062    , 2669.7461  ,40.0000    , 0          ,39.9311   , 0         ✓
48.4315    , 11.4903    , 13.1753    , 2459.0604  ,40.0000    , 0          ,39.9485   , 0         ✓
48.4540    , 14.4658    , 69.6978    , 1285.1528  ,39.4856    , 0          ,43.4917   , 0         ✓
36.4504    , 19.6121    , 34.9096    , 2018.5040  ,44.1600    , 0          ,44.4764   , 0         ✓
78.8595    , 0.2425     , 70.9072    , 617.9694   ,40.0000    , 0          ,37.4608   , 0         ✓
10.6748    , 2.8809     , 75.8444    , 1646.7239  ,94.4848    , 1          ,94.6837   , 1         ✓
41.1961    , 3.5405     , 91.5029    , 1576.2023  ,74.5000    , 1          ,75.2942   , 1         ✓
35.3417    , 29.3612    , 40.9622    , 2051.7423  ,45.2524    , 0          ,44.8935   , 0         ✓
90.0766    , 7.6768     , 90.6728    , 1675.6458  ,74.5000    , 1          ,74.7307   , 1         ✓
20.0832    , 8.3361     , 57.2722    , 1114.7743  ,40.0000    , 0          ,39.8413   , 0         ✓
91.9918    , 38.3906    , 0.3131     , 1201.2234  ,40.0000    , 0          ,43.0040   , 0         ✓
83.0850    , 4.7821     , 37.7441    , 558.4501   ,10.0750    , 0          ,9.0693    , 0         ✓
19.9617    , 19.1066    , 96.0910    , 2728.2067  ,94.1933    , 1          ,94.7451   , 1         ✓
45.6312    , 8.8695     , 1.8642     , 260.5327   ,11.2066    , 0          ,10.6323   , 0         ✓
27.6469    , 36.9957    , 76.5075    , 3416.1004  ,94.3032    , 1          ,103.2817  , 1         ✓
89.4883    , 33.1054    , 32.3702    , 2427.5866  ,58.2853    , 0          ,57.8753   , 0         ✓
82.5837    , 9.5792     , 92.8810    , 1533.5805  ,74.5000    , 1          ,70.4219   , 1         ✓
72.1615    , 2.2585     , 26.1913    , 1344.0439  ,10.7391    , 0          ,9.4482    , 0         ✓
10.5310    , 18.2358    , 27.5008    , 2374.1172  ,74.5000    , 1          ,74.0837   , 1         ✓
82.1713    , 14.9572    , 79.2969    , 3547.0030  ,74.5000    , 1          ,74.5528   , 1         ✓
10.2303    , 2.0300     , 47.0004    , 1901.8926  ,74.5000    , 1          ,74.1382   , 1         ✓
12.0296    , 0.1528     , 30.5030    , 1409.8800  ,46.3563    , 0          ,47.5140   , 0         ✓
90.4779    , 27.8055    , 5.8813     , 3256.3120  ,40.0000    , 0          ,39.9311   , 0         ✓
63.4503    , 39.3914    , 81.0090    , 2140.0422  ,94.4848    , 1          ,96.5565   , 1         ✓
96.7058    , 6.7150     , 45.1592    , 2849.9422  ,40.0000    , 0          ,39.9953   , 0         ✓
87.2979    , 27.7518    , 97.1332    , 833.2477   ,40.0000    , 0          ,40.9585   , 0         ✓
3.4206     , 20.0413    , 21.1681    , 2743.1279  ,74.5000    , 1          ,73.7398   , 1         ✓
78.5851    , 12.9634    , 78.6762    , 3714.1517  ,74.5000    , 1          ,74.5041   , 1         ✓
34.2574    , 31.0339    , 76.0035    , 1085.5161  ,49.3203    , 0          ,48.3926   , 0         ✓
66.2972    , 37.1941    , 64.2186    , 3834.5567  ,78.1899    , 1          ,77.7465   , 1         ✓
26.7743    , 21.2673    , 65.9247    , 634.6702   ,57.2975    , 0          ,60.0948   , 0         ✓
29.0844    , 18.0751    , 23.4881    , 1151.1061  ,40.0000    , 0          ,39.8669   , 0         ✓
80.1075    , 0.8801     , 68.0268    , 2411.6983  ,65.1911    , 0          ,64.4897   , 0         ✓
40.2717    , 35.5160    , 71.3530    , 2041.8098  ,94.4848    , 1          ,86.8203   , 1         ✓
57.4630    , 16.3738    , 85.5325    , 2599.4957  ,74.5000    , 1          ,74.4462   , 1         ✓
27.0532    , 24.2609    , 30.1683    , 2988.0589  ,74.5000    , 1          ,74.0927   , 1         ✓
70.3010    , 35.1059    , 21.4393    , 3667.0327  ,74.5000    , 1          ,70.7312   , 1         ✓
75.5685    , 36.8869    , 82.8793    , 2665.2887  ,94.4314    , 1          ,97.6578   , 1         ✓
44.7630    , 33.8204    , 92.6465    , 778.5150   ,63.3626    , 0          ,62.5575   , 0         ✓
62.6798    , 24.7488    , 80.3529    , 3525.2417  ,74.5000    , 1          ,74.3911   , 1         ✓
65.8529    , 21.0963    , 67.5051    , 1232.9061  ,36.2652    , 0          ,36.4381   , 0         ✓
72.5855    , 17.3159    , 14.0507    , 3473.3223  ,40.0000    , 0          ,39.9253   , 0         ✓
67.8360    , 29.7702    , 99.0961    , 1115.6892  ,40.0000    , 0          ,41.8290   , 0         ✓
21.6063    , 27.1164    , 87.2263    , 3886.8759  ,94.4471    , 1          ,94.4289   , 1         ✓
5.8196     , 15.5924    , 84.8916    , 2122.0936  ,94.4848    , 1          ,93.9823   , 1         ✓
19.4524    , 25.2842    , 73.1801    , 3072.9899  ,94.4848    , 1          ,94.4157   , 1         ✓
70.1423    , 21.4362    , 0.0070     , 921.4308   ,10.4674    , 0          ,9.4344    , 0         ✓
81.1758    , 17.3885    , 91.3374    , 1743.2771  ,74.5000    , 1          ,74.7649   , 1         ✓
46.9789    , 29.6384    , 25.2876    , 3059.0033  ,40.0000    , 0          ,40.3385   , 0         ✓
28.8964    , 18.3212    , 51.8970    , 2061.8584  ,74.5000    , 1          ,74.3507   , 1         ✓
2.0223     , 24.2918    , 48.5241    , 193.7719   ,40.0000    , 0          ,39.2030   , 0         ✓
61.1934    , 29.3232    , 8.7671     , 1470.9661  ,38.3973    , 0          ,26.8872   , 0         ✓
44.6403    , 36.8427    , 15.3677    , 3228.4059  ,74.5000    , 1          ,72.7222   , 1         ✓
92.6247    , 29.3499    , 72.7985    , 2893.3415  ,74.5000    , 1          ,73.0134   , 1         ✓
